,idx,fk,ratio
131,26,37,50.0
132,26,44,50.0
133,26,61,50.0
134,26,65,50.0
135,27,27,100.0
136,27,354,100.0
137,27,1399,100.0
138,27,15,66.66666666666667
139,27,42,66.66666666666667
140,28,28,100.0
141,28,1633,92.3076923076923
142,28,84,83.33333333333334
143,28,402,83.33333333333334
144,28,848,83.33333333333334
145,29,29,100.0
146,29,470,100.0
147,29,1009,88.88888888888889
148,29,1364,88.88888888888889
149,29,1619,88.88888888888889
150,30,30,100.0
151,30,468,100.0
152,30,972,88.88888888888889
153,30,79,80.0
154,30,112,80.0
155,31,31,100.0
156,31,321,50.0
157,31,93,40.0
158,31,120,40.0
159,31,170,40.0
160,32,32,100.0
161,32,160,88.88888888888889
162,32,1261,88.88888888888889
163,32,1621,88.88888888888889
164,32,1641,88.88888888888889
165,33,33,100.0
166,33,182,80.0
167,33,184,80.0
168,33,872,80.0
169,33,929,80.0
170,34,34,100.0
171,34,155,80.0
172,34,1336,80.0
173,34,1691,80.0
174,34,2,75.0
175,35,35,100.0
176,35,634,85.71428571428572
177,35,389,80.0
178,35,377,72.72727272727273
179,35,1153,72.72727272727273
180,36,36,100.0
181,36,270,50.0
182,36,1077,50.0
183,36,1646,50.0
184,36,298,40.0
185,37,37,100.0
186,37,432,100.0
187,37,26,50.0
188,37,28,50.0
189,37,41,50.0
190,38,38,100.0
191,38,12,50.0
192,38,412,50.0
193,38,531,50.0
194,38,1061,50.0
195,39,39,100.0
196,39,1585,100.0
197,39,486,66.66666666666667
198,39,1538,66.66666666666667
199,39,12,50.0
200,40,40,100.0
201,40,42,85.71428571428572
202,40,403,80.0
203,40,1174,80.0
204,40,408,75.0
205,41,41,100.0
206,41,1759,88.88888888888889
207,41,675,80.0
208,41,9,75.0
209,41,16,75.0
210,42,42,100.0
211,42,388,100.0
212,42,40,85.71428571428572
213,42,403,80.0
214,42,1174,80.0
215,43,43,100.0
216,43,54,75.0
217,43,785,75.0
218,43,1229,75.0
219,43,1371,75.0
220,44,44,100.0
221,44,717,66.66666666666667
222,44,26,50.0
223,44,37,50.0
224,44,65,50.0
225,45,45,100.0
226,45,673,66.66666666666667
227,45,52,50.0
228,45,380,50.0
229,45,407,50.0
230,46,46,100.0
231,46,403,50.0
232,46,1174,50.0
233,46,7,40.0
234,46,11,40.0
235,47,47,100.0
236,47,87,50.0
237,47,109,50.0
238,47,166,50.0
239,47,176,50.0
240,48,48,100.0
241,48,64,57.14285714285714
242,48,343,57.14285714285714
243,48,15,40.0
244,48,65,40.0
245,49,49,100.0
246,49,632,80.0
247,49,1485,80.0
248,49,7,66.66666666666667
249,49,166,66.66666666666667
250,50,50,100.0
251,50,338,88.88888888888889
252,50,373,88.88888888888889
253,50,1221,88.88888888888889
254,50,1497,88.88888888888889
255,51,51,100.0
256,51,138,88.88888888888889
257,51,230,88.88888888888889
258,51,285,88.88888888888889
259,51,820,88.88888888888889
260,52,52,100.0
261,52,194,88.88888888888889
262,52,268,88.88888888888889
263,52,282,88.88888888888889
264,52,374,88.88888888888889
265,53,53,100.0
266,53,403,80.0
267,53,1174,80.0
268,53,11,66.66666666666667
269,53,42,66.66666666666667
270,54,54,100.0
271,54,43,75.0
272,54,57,66.66666666666667
273,54,1229,66.66666666666667
274,54,1371,66.66666666666667
275,55,55,100.0
276,55,1589,100.0
277,55,194,80.0
278,55,1338,80.0
279,55,494,66.66666666666667
280,56,56,100.0
281,56,1593,100.0
282,56,132,66.66666666666667
283,56,694,66.66666666666667
284,56,1899,66.66666666666667
285,57,57,100.0
286,57,411,100.0
287,57,1455,75.0
288,57,1607,75.0
289,57,25,66.66666666666667
290,58,58,100.0
291,58,338,88.88888888888889
292,58,373,88.88888888888889
293,58,1221,88.88888888888889
294,58,1497,88.88888888888889
295,59,59,100.0
296,59,858,88.88888888888889
297,59,1326,88.88888888888889
298,59,1689,88.88888888888889
299,59,108,80.0
300,60,60,100.0
301,60,16,88.88888888888889
302,60,792,88.88888888888889
303,60,99,83.33333333333334
304,60,122,83.33333333333334
305,61,61,100.0
306,61,366,66.66666666666667
307,61,681,66.66666666666667
308,61,1658,66.66666666666667
309,61,26,50.0
310,62,62,100.0
311,62,288,88.88888888888889
312,62,135,80.0
313,62,167,80.0
314,62,850,80.0
315,63,63,100.0
316,63,9,75.0
317,63,16,75.0
318,63,34,75.0
319,63,51,75.0
320,64,64,100.0
321,64,1526,75.0
322,64,118,66.66666666666667
323,64,145,66.66666666666667
324,64,177,66.66666666666667
325,65,65,100.0
326,65,348,80.0
327,65,26,50.0
328,65,37,50.0
329,65,44,50.0
330,66,66,100.0
331,66,1568,100.0
332,66,235,66.66666666666667
333,66,415,66.66666666666667
334,66,451,66.66666666666667
335,67,67,100.0
336,67,461,100.0
337,67,196,40.0
338,67,213,40.0
339,67,674,40.0
340,68,68,100.0
341,68,730,90.9090909090909
342,68,1448,83.33333333333334
343,68,1164,80.0
344,68,1259,80.0
345,69,69,100.0
346,69,426,100.0
347,69,147,88.88888888888889
348,69,193,80.0
349,69,254,80.0
350,70,70,100.0
351,70,457,100.0
352,70,224,66.66666666666667
353,70,503,66.66666666666667
354,70,711,66.66666666666667
355,71,71,100.0
356,71,533,66.66666666666667
357,71,553,66.66666666666667
358,71,222,50.0
359,71,626,50.0
360,72,72,100.0
361,72,198,57.14285714285714
362,72,1574,50.0
363,72,5,40.0
364,72,9,40.0
365,73,73,100.0
366,73,52,80.0
367,73,374,80.0
368,73,487,80.0
369,73,673,80.0
370,74,74,100.0
371,74,118,66.66666666666667
372,74,145,66.66666666666667
373,74,177,66.66666666666667
374,74,203,66.66666666666667
375,75,75,100.0
376,75,990,100.0
377,75,119,75.0
378,75,250,75.0
379,75,257,75.0
380,76,76,100.0
381,76,202,33.333333333333336
382,76,211,33.333333333333336
383,76,221,33.333333333333336
384,76,223,33.333333333333336
385,77,77,100.0
386,77,1899,66.66666666666667
387,77,80,40.0
388,77,81,40.0
389,77,117,40.0
390,78,78,100.0
391,78,539,100.0
392,78,9,75.0
393,78,16,75.0
394,78,34,75.0
395,79,79,100.0
396,79,528,100.0
397,79,150,90.9090909090909
398,79,1242,90.9090909090909
399,79,173,88.88888888888889
400,80,80,100.0
401,80,524,100.0
402,80,117,66.66666666666667
403,80,627,66.66666666666667
404,80,1650,66.66666666666667
405,81,81,100.0
406,81,1225,85.71428571428572
407,81,1620,75.0
408,81,14,66.66666666666667
409,81,17,66.66666666666667
410,82,82,100.0
411,82,514,100.0
412,82,1026,90.9090909090909
413,82,1498,90.9090909090909
414,82,633,83.33333333333334
415,83,83,100.0
416,83,519,100.0
417,83,1361,66.66666666666667
418,83,1644,61.53846153846154
419,83,88,57.14285714285714
420,84,84,100.0
421,84,28,83.33333333333334
422,84,402,83.33333333333334
423,84,501,83.33333333333334
424,84,655,83.33333333333334
425,85,85,100.0
426,85,592,71.42857142857143
427,85,27,66.66666666666667
428,85,1060,66.66666666666667
429,85,1405,66.66666666666667
430,86,86,100.0
431,86,493,100.0
432,86,100,66.66666666666667
433,86,186,66.66666666666667
434,86,211,66.66666666666667
435,87,87,100.0
436,87,584,100.0
437,87,1232,88.88888888888889
438,87,1241,88.88888888888889
439,87,1337,88.88888888888889
440,88,88,100.0
441,88,513,75.0
442,88,231,66.66666666666667
443,88,1361,66.66666666666667
444,88,1407,66.66666666666667
445,89,89,100.0
446,89,564,100.0
447,89,90,66.66666666666667
448,89,231,66.66666666666667
449,89,1407,66.66666666666667
450,90,90,100.0
451,90,532,100.0
452,90,89,66.66666666666667
453,90,231,66.66666666666667
454,90,564,66.66666666666667
455,91,91,100.0
456,91,240,50.0
457,91,270,50.0
458,91,321,50.0
459,91,1100,50.0
460,92,92,100.0
461,92,1407,66.66666666666667
462,92,1097,50.0
463,92,15,40.0
464,92,48,40.0
465,93,93,100.0
466,93,527,100.0
467,93,101,57.14285714285714
468,93,421,57.14285714285714
469,93,870,57.14285714285714
470,94,94,100.0
471,94,540,100.0
472,94,531,66.66666666666667
473,94,700,66.66666666666667
474,94,731,66.66666666666667
475,95,95,100.0
476,95,536,100.0
477,95,183,66.66666666666667
478,95,365,66.66666666666667
479,95,518,66.66666666666667
480,96,96,100.0
481,96,1361,66.66666666666667
482,96,1389,60.0
483,96,88,57.14285714285714
484,96,1064,57.14285714285714
485,97,97,100.0
486,97,892,87.5
487,97,0,75.0
488,97,9,75.0
489,97,16,75.0
490,98,98,100.0
491,98,833,100.0
492,98,1097,80.0
493,98,1478,44.44444444444444
494,98,219,40.0
495,99,99,100.0
496,99,16,88.88888888888889
497,99,792,88.88888888888889
498,99,22,83.33333333333334
499,99,60,83.33333333333334
500,100,100,100.0
501,100,882,100.0
502,100,4,75.0
503,100,68,75.0
504,100,186,75.0
505,101,101,100.0
506,101,870,100.0
507,101,319,88.88888888888889
508,101,802,88.88888888888889
509,101,843,88.88888888888889
510,102,102,100.0
511,102,910,100.0
512,102,827,66.66666666666667
513,102,1350,66.66666666666667
514,102,1647,66.66666666666667
515,103,103,100.0
516,103,886,100.0
517,103,2,75.0
518,103,3,75.0
519,103,9,75.0
520,104,104,100.0
521,104,319,88.88888888888889
522,104,802,88.88888888888889
523,104,843,88.88888888888889
524,104,1045,88.88888888888889
525,105,105,100.0
526,105,958,100.0
527,105,1215,88.88888888888889
528,105,980,85.71428571428572
529,105,654,80.0
530,106,106,100.0
531,106,65,50.0
532,106,348,50.0
533,106,48,40.0
534,106,537,40.0
535,107,107,100.0
536,107,940,100.0
537,107,1064,88.88888888888889
538,107,178,80.0
539,107,218,80.0
540,108,108,100.0
541,108,964,100.0
542,108,765,92.3076923076923
543,108,171,90.9090909090909
544,108,650,88.88888888888889
545,109,109,100.0
546,109,14,66.66666666666667
547,109,81,66.66666666666667
548,109,187,66.66666666666667
549,109,587,66.66666666666667
550,110,110,100.0
551,110,1080,88.88888888888889
552,110,1345,88.88888888888889
553,110,2,75.0
554,110,3,75.0
555,111,111,100.0
556,111,976,100.0
557,111,746,76.92307692307692
558,111,9,75.0
559,111,16,75.0
560,112,112,100.0
561,112,939,100.0
562,112,228,88.88888888888889
563,112,30,80.0
564,112,129,80.0
565,113,113,100.0
566,113,957,100.0
567,113,1472,80.0
568,113,161,75.0
569,113,237,75.0
570,114,114,100.0
571,114,1129,100.0
572,114,11,50.0
573,114,131,50.0
574,114,132,50.0
575,115,115,100.0
576,115,1128,100.0
577,115,267,80.0
578,115,637,80.0
579,115,1527,80.0
580,116,116,100.0
581,116,642,100.0
582,116,1808,80.0
583,116,9,75.0
584,116,16,75.0
585,117,117,100.0
586,117,80,66.66666666666667
587,117,524,66.66666666666667
588,117,627,66.66666666666667
589,117,1650,66.66666666666667
590,118,118,100.0
591,118,4,66.66666666666667
592,118,35,66.66666666666667
593,118,64,66.66666666666667
594,118,68,66.66666666666667
595,119,119,100.0
596,119,194,88.88888888888889
597,119,257,88.88888888888889
598,119,250,80.0
599,119,2,75.0
600,120,120,100.0
601,120,1745,66.66666666666667
602,120,1751,66.66666666666667
603,120,990,50.0
604,120,31,40.0
605,121,121,100.0
606,121,1348,80.0
607,121,1339,76.92307692307692
608,121,9,75.0
609,121,16,75.0
610,122,122,100.0
611,122,16,88.88888888888889
612,122,792,88.88888888888889
613,122,22,83.33333333333334
614,122,60,83.33333333333334
615,123,123,100.0
616,123,122,66.66666666666667
617,123,136,66.66666666666667
618,123,970,66.66666666666667
619,123,1562,66.66666666666667
620,124,124,100.0
621,124,650,88.88888888888889
622,124,1482,85.71428571428572
623,124,171,80.0
624,124,182,80.0
625,125,125,100.0
626,125,1899,66.66666666666667
627,125,1479,57.14285714285714
628,125,396,50.0
629,125,783,50.0
630,126,126,100.0
631,126,1787,88.88888888888889
632,126,328,80.0
633,126,1795,80.0
634,126,9,75.0
635,127,127,100.0
636,127,1173,100.0
637,127,1220,66.66666666666667
638,127,1161,50.0
639,127,1182,50.0
640,128,128,100.0
641,128,605,72.72727272727273
642,128,1145,72.72727272727273
643,128,188,66.66666666666667
644,128,224,66.66666666666667
645,129,129,100.0
646,129,1199,83.33333333333334
647,129,112,80.0
648,129,939,80.0
649,129,9,75.0
650,130,130,100.0
651,130,9,75.0
652,130,16,75.0
653,130,34,75.0
654,130,51,75.0
655,131,131,100.0
656,131,1246,100.0
657,131,319,88.88888888888889
658,131,1046,80.0
659,131,1286,80.0
660,132,132,100.0
661,132,56,66.66666666666667
662,132,58,66.66666666666667
663,132,133,66.66666666666667
664,132,134,66.66666666666667
665,133,133,100.0
666,133,1219,85.71428571428572
667,133,1676,80.0
668,133,118,66.66666666666667
669,133,132,66.66666666666667
670,134,134,100.0
671,134,1676,80.0
672,134,132,66.66666666666667
673,134,133,66.66666666666667
674,134,704,66.66666666666667
675,135,135,100.0
676,135,62,80.0
677,135,167,80.0
678,135,288,80.0
679,135,831,80.0
680,136,136,100.0
681,136,123,66.66666666666667
682,136,970,66.66666666666667
683,136,1562,66.66666666666667
684,136,358,50.0
685,137,137,100.0
686,137,1182,100.0
687,137,1025,80.0
688,137,1922,80.0
689,137,9,75.0
690,138,138,100.0
691,138,51,88.88888888888889
692,138,230,88.88888888888889
693,138,285,88.88888888888889
694,138,820,88.88888888888889
695,139,139,100.0
696,139,1212,100.0
697,139,14,66.66666666666667
698,139,81,66.66666666666667
699,139,187,66.66666666666667
700,140,140,100.0
701,140,1240,100.0
702,140,1151,83.33333333333334
703,140,1728,83.33333333333334
704,140,2,80.0
705,141,141,100.0
706,141,916,57.14285714285714
707,141,1507,57.14285714285714
708,141,720,50.0
709,141,324,44.44444444444444
710,142,142,100.0
711,142,18,83.33333333333334
712,142,220,83.33333333333334
713,142,225,83.33333333333334
714,142,303,83.33333333333334
715,143,143,100.0
716,143,1210,100.0
717,143,1147,66.66666666666667
718,143,1420,66.66666666666667
719,143,1715,66.66666666666667
720,144,144,100.0
721,144,2,75.0
722,144,3,75.0
723,144,9,75.0
724,144,13,75.0
725,145,145,100.0
726,145,4,66.66666666666667
727,145,35,66.66666666666667
728,145,64,66.66666666666667
729,145,68,66.66666666666667
730,146,146,100.0
731,146,217,88.88888888888889
732,146,284,88.88888888888889
733,146,425,88.88888888888889
734,146,436,88.88888888888889
735,147,147,100.0
736,147,69,88.88888888888889
737,147,426,88.88888888888889
738,147,2,75.0
739,147,3,75.0
740,148,148,100.0
741,148,908,88.88888888888889
742,148,1378,88.88888888888889
743,148,2,75.0
744,148,3,75.0
745,149,149,100.0
746,149,134,50.0
747,149,146,50.0
748,149,425,50.0
749,149,713,50.0
750,150,150,100.0
751,150,1242,100.0
752,150,79,90.9090909090909
753,150,528,90.9090909090909
754,150,173,88.88888888888889
755,151,151,100.0
756,151,1255,100.0
757,151,853,88.88888888888889
758,151,1657,88.88888888888889
759,151,1866,88.88888888888889
760,152,152,100.0
761,152,187,75.0
762,152,1679,75.0
763,152,14,66.66666666666667
764,152,81,66.66666666666667
765,153,153,100.0
766,153,238,40.0
767,153,305,40.0
768,153,475,40.0
769,153,683,40.0
770,154,154,100.0
771,154,1348,80.0
772,154,9,75.0
773,154,16,75.0
774,154,34,75.0
775,155,155,100.0
776,155,34,80.0
777,155,9,75.0
778,155,16,75.0
779,155,51,75.0
780,156,156,100.0
781,156,366,66.66666666666667
782,156,1164,66.66666666666667
783,156,1421,66.66666666666667
784,156,1658,66.66666666666667
785,157,157,100.0
786,157,9,75.0
787,157,16,75.0
788,157,34,75.0
789,157,51,75.0
790,158,158,100.0
791,158,9,75.0
792,158,16,75.0
793,158,34,75.0
794,158,51,75.0
795,159,159,100.0
796,159,9,75.0
797,159,16,75.0
798,159,34,75.0
799,159,51,75.0
800,160,160,100.0
801,160,1261,100.0
802,160,32,88.88888888888889
803,160,278,88.88888888888889
804,160,476,88.88888888888889
805,161,161,100.0
806,161,1177,100.0
807,161,1472,80.0
808,161,113,75.0
809,161,237,75.0
810,162,162,100.0
811,162,139,57.14285714285714
812,162,1212,57.14285714285714
813,162,148,40.0
814,162,155,40.0
815,163,163,100.0
816,163,648,50.0
817,163,531,40.0
818,163,635,40.0
819,163,812,40.0
820,164,164,100.0
821,164,1194,100.0
822,164,746,80.0
823,164,9,75.0
824,164,16,75.0
825,165,165,100.0
826,165,1193,100.0
827,165,1,66.66666666666667
828,165,565,66.66666666666667
829,165,731,60.0
830,166,166,100.0
831,166,1820,85.71428571428572
832,166,0,66.66666666666667
833,166,49,66.66666666666667
834,166,115,66.66666666666667
835,167,167,100.0
836,167,182,88.88888888888889
837,167,199,88.88888888888889
838,167,288,88.88888888888889
839,167,1150,88.88888888888889
840,168,168,100.0
841,168,1456,66.66666666666667
842,168,1809,66.66666666666667
843,168,1496,50.0
844,168,1786,50.0
845,169,169,100.0
846,169,1235,100.0
847,169,114,50.0
848,169,802,50.0
849,169,873,50.0
850,170,170,100.0
851,170,321,50.0
852,170,31,40.0
853,170,175,40.0
854,170,294,40.0
855,171,171,100.0
856,171,108,90.9090909090909
857,171,495,90.9090909090909
858,171,765,90.9090909090909
859,171,832,90.9090909090909
860,172,172,100.0
861,172,1528,100.0
862,172,68,66.66666666666667
863,172,171,66.66666666666667
864,172,489,66.66666666666667
865,173,173,100.0
866,173,1202,100.0
867,173,79,88.88888888888889
868,173,150,88.88888888888889
869,173,528,88.88888888888889
870,174,174,100.0
871,174,118,66.66666666666667
872,174,145,66.66666666666667
873,174,177,66.66666666666667
874,174,203,66.66666666666667
875,175,175,100.0
876,175,1230,80.0
877,175,996,75.0
878,175,118,66.66666666666667
879,175,145,66.66666666666667
880,176,176,100.0
881,176,1208,100.0
882,176,319,88.88888888888889
883,176,802,88.88888888888889
884,176,843,88.88888888888889
885,177,177,100.0
886,177,1237,100.0
887,177,4,66.66666666666667
888,177,35,66.66666666666667
889,177,64,66.66666666666667
890,178,178,100.0
891,178,1171,100.0
892,178,1064,88.88888888888889
893,178,107,80.0
894,178,218,80.0
895,179,179,100.0
896,179,588,50.0
897,179,1097,50.0
898,179,4,40.0
899,179,15,40.0
900,180,180,100.0
901,180,589,66.66666666666667
902,180,834,66.66666666666667
903,180,1383,66.66666666666667
904,180,6,57.14285714285714
905,181,181,100.0
906,181,319,88.88888888888889
907,181,802,88.88888888888889
908,181,843,88.88888888888889
909,181,1045,88.88888888888889
910,182,182,100.0
911,182,199,100.0
912,182,1150,100.0
913,182,1163,100.0
914,182,1167,100.0
915,183,183,100.0
916,183,978,80.0
917,183,1517,80.0
918,183,9,75.0
919,183,16,75.0
920,184,184,100.0
921,184,843,88.88888888888889
922,184,937,88.88888888888889
923,184,1066,88.88888888888889
924,184,1459,88.88888888888889
925,185,185,100.0
926,185,1250,100.0
927,185,30,80.0
928,185,407,80.0
929,185,468,80.0
930,186,186,100.0
931,186,1259,80.0
932,186,4,75.0
933,186,68,75.0
934,186,100,75.0
935,187,187,100.0
936,187,1679,85.71428571428572
937,187,152,75.0
938,187,501,75.0
939,187,807,75.0
940,188,188,100.0
941,188,605,72.72727272727273
942,188,1145,72.72727272727273
943,188,128,66.66666666666667
944,188,224,66.66666666666667
945,189,189,100.0
946,189,634,85.71428571428572
947,189,1238,75.0
948,189,118,66.66666666666667
949,189,145,66.66666666666667
950,190,190,100.0
951,190,1045,88.88888888888889
952,190,725,80.0
953,190,1158,80.0
954,190,9,75.0
955,191,191,100.0
956,191,1207,75.0
957,191,24,40.0
958,191,149,40.0
959,191,554,40.0
960,192,192,100.0
961,192,37,50.0
962,192,673,50.0
963,192,315,40.0
964,192,432,40.0
965,193,193,100.0
966,193,1253,100.0
967,193,254,88.88888888888889
968,193,69,80.0
969,193,112,80.0
970,194,194,100.0
971,194,52,88.88888888888889
972,194,119,88.88888888888889
973,194,268,88.88888888888889
974,194,282,88.88888888888889
975,195,195,100.0
976,195,845,66.66666666666667
977,195,26,50.0
978,195,37,50.0
979,195,44,50.0
980,196,196,100.0
981,196,1793,75.0
982,196,59,66.66666666666667
983,196,355,66.66666666666667
984,196,858,66.66666666666667
985,197,197,100.0
986,197,334,83.33333333333334
987,197,1034,80.0
988,197,1291,80.0
989,197,9,75.0
990,198,198,100.0
991,198,1574,100.0
992,198,837,75.0
993,198,72,57.14285714285714
994,198,5,40.0
995,199,182,100.0
996,199,199,100.0
997,199,1167,100.0
998,199,1816,90.9090909090909
999,199,167,88.88888888888889
1000,200,200,100.0
1001,200,653,66.66666666666667
1002,200,1014,66.66666666666667
1003,200,1334,66.66666666666667
1004,200,719,50.0
1005,201,201,100.0
1006,201,456,88.88888888888889
1007,201,682,88.88888888888889
1008,201,872,88.88888888888889
1009,201,935,88.88888888888889
1010,202,202,100.0
1011,202,201,50.0
1012,202,221,50.0
1013,202,336,50.0
1014,202,353,50.0
1015,203,203,100.0
1016,203,881,75.0
1017,203,4,66.66666666666667
1018,203,35,66.66666666666667
1019,203,64,66.66666666666667
1020,204,204,100.0
1021,204,118,33.333333333333336
1022,204,360,33.333333333333336
1023,204,759,33.333333333333336
1024,204,768,33.333333333333336
1025,205,205,100.0
1026,205,1203,100.0
1027,205,839,80.0
1028,205,1906,80.0
1029,205,9,75.0
1030,206,206,100.0
1031,206,1292,100.0
1032,206,1030,80.0
1033,206,718,66.66666666666667
1034,206,720,66.66666666666667
1035,207,207,100.0
1036,207,665,80.0
1037,207,2,75.0
1038,207,3,75.0
1039,207,9,75.0
1040,208,208,100.0
1041,208,788,66.66666666666667
1042,208,863,66.66666666666667
1043,208,211,50.0
1044,208,279,50.0
1045,209,209,100.0
1046,209,1339,100.0
1047,209,121,66.66666666666667
1048,209,1227,66.66666666666667
1049,209,859,50.0
1050,210,210,100.0
1051,210,9,75.0
1052,210,16,75.0
1053,210,34,75.0
1054,210,51,75.0
1055,211,211,100.0
1056,211,1320,100.0
1057,211,86,66.66666666666667
1058,211,493,66.66666666666667
1059,211,634,66.66666666666667
1060,212,212,100.0
1061,212,9,75.0
1062,212,16,75.0
1063,212,34,75.0
1064,212,51,75.0
1065,213,213,100.0
1066,213,9,75.0
1067,213,16,75.0
1068,213,34,75.0
1069,213,51,75.0
1070,214,214,100.0
1071,214,1318,100.0
1072,214,1672,88.88888888888889
1073,214,1640,80.0
1074,214,9,75.0
1075,215,215,100.0
1076,215,319,88.88888888888889
1077,215,802,88.88888888888889
1078,215,843,88.88888888888889
1079,215,1045,88.88888888888889
1080,216,216,100.0
1081,216,836,80.0
1082,216,1114,80.0
1083,216,2,75.0
1084,216,3,75.0
1085,217,217,100.0
1086,217,1272,100.0
1087,217,146,88.88888888888889
1088,217,1192,88.88888888888889
1089,217,1752,88.88888888888889
1090,218,218,100.0
1091,218,1285,100.0
1092,218,1064,88.88888888888889
1093,218,107,80.0
1094,218,178,80.0
1095,219,219,100.0
1096,219,1143,100.0
1097,219,782,80.0
1098,219,392,66.66666666666667
1099,219,994,66.66666666666667
1100,220,220,100.0
1101,220,1023,85.71428571428572
1102,220,18,83.33333333333334
1103,220,142,83.33333333333334
1104,220,225,83.33333333333334
1105,221,221,100.0
1106,221,1316,100.0
1107,221,78,50.0
1108,221,138,50.0
1109,221,202,50.0
1110,222,222,100.0
1111,222,1352,100.0
1112,222,71,50.0
1113,222,218,50.0
1114,222,1285,50.0
1115,223,223,100.0
1116,223,319,88.88888888888889
1117,223,802,88.88888888888889
1118,223,843,88.88888888888889
1119,223,1045,88.88888888888889
1120,224,224,100.0
1121,224,1304,100.0
1122,224,70,66.66666666666667
1123,224,128,66.66666666666667
1124,224,188,66.66666666666667
1125,225,225,100.0
1126,225,1307,100.0
1127,225,18,83.33333333333334
1128,225,142,83.33333333333334
1129,225,220,83.33333333333334
1130,226,226,100.0
1131,226,1332,100.0
1132,226,9,88.88888888888889
1133,226,1094,80.0
1134,226,2,75.0
1135,227,227,100.0
1136,227,1289,100.0
1137,227,212,66.66666666666667
1138,227,355,66.66666666666667
1139,227,990,66.66666666666667
1140,228,228,100.0
1141,228,112,88.88888888888889
1142,228,939,88.88888888888889
1143,228,1257,88.88888888888889
1144,228,30,80.0
1145,229,229,100.0
1146,229,1341,100.0
1147,229,1362,83.33333333333334
1148,229,2,80.0
1149,229,101,80.0
1150,230,230,100.0
1151,230,51,88.88888888888889
1152,230,138,88.88888888888889
1153,230,1378,88.88888888888889
1154,230,484,80.0
1155,231,231,100.0
1156,231,88,66.66666666666667
1157,231,89,66.66666666666667
1158,231,90,66.66666666666667
1159,231,367,66.66666666666667
1160,232,232,100.0
1161,232,460,80.0
1162,232,1298,80.0
1163,232,1700,80.0
1164,232,9,75.0
1165,233,233,100.0
1166,233,319,88.88888888888889
1167,233,802,88.88888888888889
1168,233,843,88.88888888888889
1169,233,1045,88.88888888888889
1170,234,234,100.0
1171,234,1588,80.0
1172,234,1611,80.0
1173,234,1852,80.0
