,Name,Campsite,Address,Similar_idx,Name_similar,Campsite_similar,Campsite_ratio,Address_similar,Address_ratio
801,Shelly,來！河繞露營區,313新竹縣尖石鄉47號玉峰,664,Shelly,河畔露營區,80.0,945屏東縣牡丹鄉大梅路1之20號,23.076923076923073
802,Shelly,相思園露營區,313新竹縣尖石鄉96號 錦屏村2鄰比麟96號,1488,Eta,相思園露營區,100.0,新竹縣尖石鄉錦屏村2鄰比麟96號,76.92307692307692
803,Shelly,依山傍水休閒露營區,313新竹縣尖石鄉九鄰79-3號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,0.0
804,Shelly,巴萬五峰露營區,311新竹縣五峰鄉,1437,Eta,巴萬五峰,100.0,新竹縣五峰鄉205-6號,80.0
805,Shelly,森林遇,313新竹縣尖石鄉號,34,Shelly,森林寓-露營區《日月潭露營區推薦》營地推薦｜懶人露營｜免裝備｜寵物友善營區｜家庭｜親子｜露營包場,80.0,555南投縣魚池鄉東興巷19號,30.76923076923077
806,Shelly,秘花園親子露營區,313新竹縣尖石鄉錦屏村12鄰那羅209號,900,Shelly,森森親子露營區,83.33333333333334,335桃園市大溪區福山一路118-1號,19.047619047619047
807,Shelly,熊麻吉親子露營區,313新竹縣尖石鄉那羅209之七,900,Shelly,森森親子露營區,83.33333333333334,335桃園市大溪區福山一路118-1號,22.22222222222222
808,Shelly,馬武督露營趣,新竹縣關西鎮306,1471,Eta,馬武督露營趣,100.0,新竹縣關西鎮,100.0
809,Shelly,函館露營區,313新竹縣尖石鄉義興村9鄰107-1號,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,23.076923076923073
810,Shelly,馬月台露營區,313新竹縣尖石鄉馬胎21-6號,333,Shelly,白石馬露營區,80.0,606011嘉義縣中埔鄉灣潭子段13-24地號金記宅,31.25
811,Shelly,喜嵐田園露營區,313新竹縣尖石鄉,695,Shelly,樂園露營區,88.88888888888889,929屏東縣琉球鄉復興路32-15號,26.66666666666667
812,Shelly,668露營區（森林區）,313新竹縣尖石鄉水田道路139號台灣 號,478,Shelly,小森林露營區,60.0,605嘉義縣阿里山鄉樂野村2鄰70-6號,16.666666666666664
813,Shelly,格步霧露營區(新竹縣五峰鄉),311新竹縣五峰鄉311-1,1447,Eta,格步霧露營區,100.0,新竹縣五峰鄉桃山村,66.66666666666667
814,Shelly,水田六四露營區-推薦優質人氣親子露營區小木屋(新竹尖石鄉)北部露營區推薦 窯烤PIZZA DIY 螢火蟲 溪邊,313新竹縣尖石鄉水田道路64-1號,603,Shelly,露樹露營區,60.0,262001宜蘭縣礁溪鄉白石腳路101號,36.36363636363637
815,Shelly,老鷹溪107號營地,313新竹縣尖石鄉7號,14,Shelly,1-2號營地,66.66666666666667,555南投縣魚池鄉文武巷1-2號,27.27272727272727
816,Shelly,景色天地露營區,313新竹縣尖石鄉內灣老街在導航上山路線才是正確道路,472,Shelly,天長地久露營區,83.33333333333334,602嘉義縣番路鄉,22.22222222222222
817,Shelly,新竹內灣、楓林露營區,312新竹縣橫山鄉35號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,18.181818181818176
818,Shelly,賓。狗窩露營區,311新竹縣五峰鄉,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,19.999999999999996
819,Shelly,逗留營地,310新竹縣竹東鎮16之13號,8,Shelly,緣溪行森林營地,66.66666666666667,545南投縣埔里鎮乾溪景觀橋545號,21.42857142857143
820,Shelly,蟬說: 霧繞 Chanshuo Woorao glamping,311新竹縣五峰鄉,882,Shelly,蟬說: 霧語 Chanshuo WooYuu,87.8048780487805,311新竹縣五峰鄉白蘭315-5號,100.0
821,Shelly,福興小農庄,312新竹縣橫山鄉104號,1267,Shelly,福濃,66.66666666666667,844高雄市六龜區裕濃路81巷12之30號,42.10526315789473
822,Shelly,樸真園六曲窩生態園區,306新竹縣關西鎮六區窩道路,695,Shelly,樂園露營區,57.14285714285714,929屏東縣琉球鄉復興路32-15號,15.384615384615385
823,Shelly,觀雲露營區,311新竹縣五峰鄉,395,Shelly,台東許雲露營區,88.88888888888889,961台東縣成功鎮成廣路29號,26.66666666666667
824,Shelly,山的那一邊露營區,311新竹縣五峰鄉18鄰311-37號,1475,Eta,山的那一邊,100.0,新竹縣五峰鄉桃山村18鄰311-37號,91.42857142857143
825,Shelly,Payan露營區,313新竹縣尖石鄉,1474,Eta,Payan露營區,100.0,新竹縣尖石鄉新樂村,80.0
826,Shelly,嫻嫻＆棠棠露營區,國道3號24°43'51. 121°13'14.0E,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,25.0
827,Shelly,八五森林露營地-水管屋露營住宿-新竹露營推薦-尖石露營推薦,313新竹縣尖石鄉號,265,Shelly,林園營地,75.0,232新北市坪林區號,33.333333333333336
828,Shelly,戈巴侖露營區,311新竹縣五峰鄉和平部落,665,Shelly,巴里露營區,80.0,943012屏東縣獅子鄉村竹坑巷2之9號,31.999999999999996
829,Shelly,樂奔露營區,313新竹縣尖石鄉水田150之5號,77,Shelly,唯樂露營區,88.88888888888889,555南投縣魚池鄉協力巷11-6號,27.586206896551722
830,Shelly,忘憂農莊露營區,312新竹縣橫山鄉,704,Shelly,吉野家農莊露營區,83.33333333333334,921屏東縣泰武鄉來義鄉佳興部落至舊武潭部落聯絡道路,33.333333333333336
831,Shelly,仙境微醺莊園,311新竹縣五峰鄉312-11號仙境微醺莊園,852,Shelly,仙境露營區,57.14285714285714,313新竹縣尖石鄉錦屏村6鄰吹上39之2,50.0
832,Shelly,關西大象露營地,30648新竹縣關西鎮仁安里拱子溝九鄰26號,145,Shelly,綠大地露營區,54.54545454545454,42646台中市新社區上坪4-6號,30.000000000000004
833,Shelly,小米露營區,311新竹縣五峰鄉,1483,Eta,小米露營區,100.0,新竹縣五峰鄉竹林村4鄰忠興91之5號,80.0
834,Shelly,營墅風晴露營區,306新竹縣關西鎮錦山里9鄰96號,1106,Shelly,風露營,66.66666666666667,365苗栗縣泰安鄉馬那邦64號,28.57142857142857
835,Shelly,泰里埔露營區,313新竹縣尖石鄉3鄰24號,190,Shelly,里浪露營區,80.0,424台中市和平區東關路一段裡冷巷15號之 10,23.529411764705888
836,Shelly,B612 (夕淞度日) 生態露營場,31141新竹縣五峰鄉竹林村1鄰羅山24-22號,31,Shelly,大衛營露營農場,60.0,542南投縣草屯鎮富德街66巷75號,26.086956521739136
837,Shelly,星院露營區,新竹縣北埔鄉314 鄉下 10 鄰,957,Shelly,遠見之星露營區,88.88888888888889,336桃園市復興區中心路86 巷28 號,17.391304347826086
838,Shelly,微居。解秘,306001新竹縣關西鎮號,1501,Eta,微居解秘,75.0,新竹縣關西鎮六曲窩188-8號,63.1578947368421
839,Shelly,石牛山露營區,306新竹縣關西鎮石牛山石福宮旁,1486,Eta,石牛山露營區,100.0,新竹縣關西鎮,100.0
840,Shelly,觀星賞月露營區,313001新竹縣尖石鄉,320,Shelly,左觀,66.66666666666667,732台南市白河區,19.999999999999996
841,Shelly,花湖美地露營區,311新竹縣五峰鄉花園村9鄰196號,1453,Eta,花湖美地,100.0,新竹縣五峰鄉花園村9鄰196號,100.0
842,Shelly,悠野's露營區,313新竹縣尖石鄉123號,898,Shelly,樂悠露營,57.14285714285714,33643桃園市復興區奎輝里2鄰下奎輝3-1號,35.29411764705882
843,Shelly,閣馬雅農場附設露營區,121313 TW 新竹縣 尖石鄉 24.7217172002244.2528473,1449,Eta,閣馬雅農場,100.0,新竹縣尖石鄉,83.33333333333334
844,Shelly,KT露營區,311新竹縣五峰鄉花園村8鄰167-1號,1175,Shelly,KK露營區,88.88888888888889,365苗栗縣泰安鄉9之16號,31.57894736842105
845,Shelly,野漾莊園,312003新竹縣橫山鄉馬福89號,771,Shelly,丹內丹內野奢莊園 DANNEI GLAMPING,75.0,228新北市貢寮區仁和路21號,22.22222222222222
846,Shelly,芬蘭露營區,311新竹縣五峰鄉,589,Shelly,飛亞蘭露營區,88.88888888888889,267宜蘭縣大同鄉泰雅路五段46號,22.22222222222222
847,Shelly,溪遊記露營區,313新竹縣鄉義興村六鄰馬胎3之2號,790,Shelly,遊橘露營區,80.0,312新竹縣橫山鄉,75.0
848,Shelly,怡德露營區,313新竹縣尖石鄉水田147,865,Shelly,怡然自德露營區,88.88888888888889,313新竹縣尖石鄉梅花村,85.71428571428572
849,Shelly,馬胎露比森林露營區,313001新竹縣尖石鄉義梅道路,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,0.0
850,Shelly,野足營地,311新竹縣五峰鄉天湖9鄰196-6號,707,Shelly,新都驕溪野營地,85.71428571428572,943屏東縣獅子鄉,33.333333333333336
851,Shelly,五峰鄉梅山頂露營區,311五峰鄉羅山林道南線24-10 號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,13.33333333333333
852,Shelly,仙境露營區,313新竹縣尖石鄉錦屏村6鄰吹上39之2,4,Shelly,新境露營區,88.88888888888889,544南投縣國姓鄉長北路70之1號,18.75
853,Shelly,移動城堡露營區,311新竹縣五峰鄉310-3號,235,Shelly,碉堡露營區,88.88888888888889,253新北市石門區Unnamed Road,21.052631578947366
854,Shelly,新竹舞蜜露營區,313新竹縣五峰鄉竹林村,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,15.384615384615385
855,Shelly,起初休閒露營區,313新竹縣尖石鄉梅花村9鄰242-6號,61,Shelly,仙聞休閒露營區,83.33333333333334,555南投縣魚池鄉華龍巷73號,19.999999999999996
856,Shelly,新竹縣峨眉湖吾家農場,315新竹縣峨眉鄉環湖路8-8號,1391,Eta,家霖農場,85.71428571428572,台中市和平區東關路一段台電巷122-2號,27.27272727272727
857,Shelly,油羅溪森林花園,313新竹縣尖石鄉新樂村水田57號,661,Shelly,桃花園,80.0,屏東縣瑪家鄉崑山巷16號,25.0
858,Shelly,北得拉曼休閒營地,206新竹縣尖石鄉新樂村5鄰上水田150-2號,1431,Eta,北得拉曼露營區,72.72727272727273,新竹縣尖石鄉,100.0
859,Shelly,歐莎露營區Osa Camping,313新竹縣尖石鄉2鄰,73,Shelly,部落之丘 Camping,80.0,555南投縣魚池鄉文正巷1之45號,19.999999999999996
860,Shelly,尖石之美露營渡假村（露營區）,313新竹縣尖石鄉1之1號,299,Shelly,露舍營家露營區,54.54545454545454,845高雄市內門區,0.0
861,Shelly,斯摩亞露營地,335新竹縣關西鎮10鄰106號,1485,Eta,斯摩亞營地,80.0,新竹縣關西鎮10鄰106號,100.0
862,Shelly,威尼斯溫泉露營地－新竹露營區推薦 懶人露營車 帳篷 住宿 會館 價格 評價 必住 高CP值 網友好評 溫泉湯屋 精緻套房 烤肉 火鍋 露營設備出租 親子家庭 豪華 渡假休閒旅遊 熱門 人氣優惠 網美網紅打卡 拍照首選 戶外場地租借,312新竹縣橫山鄉33號,29,Shelly,龍泉營地,75.0,54550南投縣埔里鎮武界路28之10號,26.66666666666667
863,Shelly,印象尖石露營區,313新竹縣尖石鄉煤源29–3號,872,Shelly,小尖石露營區,90.9090909090909,313新竹縣尖石鄉,100.0
864,Shelly,窩.露營,311新竹縣五峰鄉羅山1鄰4-9號,422,Shelly,戰神俊的窩,40.0,950台東縣台東市青海路一段18巷83弄5號,19.047619047619047
865,Shelly,怡然自德露營區,313新竹縣尖石鄉梅花村,848,Shelly,怡德露營區,88.88888888888889,313新竹縣尖石鄉水田147,85.71428571428572
866,Shelly,霞喀羅露營地,村民 石 324 之 20 五峰鄉新竹縣311,1479,Eta,霞喀羅,100.0,新竹縣五峰鄉村,46.15384615384615
867,Shelly,分享家樹苗園,313001新竹縣尖石鄉號,51,Shelly,享樂玩家露營區,40.0,555南投縣魚池鄉五馬巷2-3號,26.66666666666667
868,Shelly,杉嵐營地,311新竹縣五峰鄉,1487,Eta,杉嵐營地,100.0,新竹縣五峰鄉竹林村1鄰羅山23之2號,80.0
869,Shelly,花現營地,313新竹縣尖石鄉部落,1499,Eta,蓪草花園營地,75.0,新竹縣五峰鄉花園村,47.05882352941176
870,Shelly,尤命築園露營區,313新竹縣尖石鄉新樂村煤源段8號,695,Shelly,樂園露營區,88.88888888888889,929屏東縣琉球鄉復興路32-15號,26.086956521739136
871,Shelly,高山寨露營區,311新竹縣五峰鄉上比來道路,1450,Eta,高山寨露營區,100.0,新竹縣五峰鄉花園村四鄰78之1號,60.0
872,Shelly,小尖石露營區,313新竹縣尖石鄉,863,Shelly,印象尖石露營區,90.9090909090909,313新竹縣尖石鄉煤源29–3號,100.0
873,Shelly,露露米露營區,311新竹縣五峰鄉,1460,Eta,露露米露營區,100.0,新竹縣五峰鄉竹林村,80.0
874,Shelly,寶石蘭露營區,31332新竹縣尖石鄉61之8號,846,Shelly,芬蘭露營區,88.88888888888889,311新竹縣五峰鄉,58.82352941176471
875,Shelly,有愛一家露營區,311新竹縣五峰鄉一鄰23-5號,503,Shelly,天一露營區,80.0,604嘉義縣竹崎鄉光華村11鄰茄苳仔29號,40.0
876,Shelly,松木青露營區,311新竹縣五峰鄉大隘村14鄰266號,693,Shelly,青山露營區,88.88888888888889,946屏東縣恆春鎮鵝鑾里砂島路234-3號,25.0
877,Shelly,大東田露營區,311新竹縣五峰鄉,1441,Eta,大東田露營區,100.0,新竹縣五峰鄉花園村6鄰121之5號,80.0
878,Shelly,大霸雅脈露營區,311新竹縣五峰鄉,640,Shelly,戴雅露營區,80.0,901屏東縣三地門鄉Unnamed Road,33.333333333333336
879,Shelly,香吉樂活露營趣,311新竹縣五峰鄉羅山2鄰31號,1592,Eta,樂活露營區,80.0,苗栗縣公館鄉,33.333333333333336
880,Shelly,瑞森雲烟露營區,313新竹縣尖石鄉錦屏後山產業道路184號,823,Shelly,觀雲露營區,80.0,311新竹縣五峰鄉,66.66666666666667
881,Shelly,鐵露局露營區,311新竹縣五峰鄉花園村天湖221-5號,1495,Eta,鐵露局露營區,100.0,新竹縣五峰鄉天湖221-5號,78.57142857142857
882,Shelly,蟬說: 霧語 Chanshuo WooYuu,311新竹縣五峰鄉白蘭315-5號,820,Shelly,蟬說: 霧繞 Chanshuo Woorao glamping,87.8048780487805,311新竹縣五峰鄉,100.0
883,Shelly,谷漢休閒露營區,313新竹縣尖石鄉14鄰160之1號,1151,Shelly,云仙谷休閒露營區,92.3076923076923,36541苗栗縣泰安鄉15號,41.666666666666664
884,Shelly,雪花的露營區,313新竹縣尖石鄉梅花9鄰236號,1503,Eta,雪花的露營區,100.0,新竹縣尖石鄉梅花村9鄰農路,76.92307692307692
885,Shelly,尖石天空小木屋露營區,313新竹縣尖石鄉,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,0.0
886,Shelly,老牛露營區,新竹縣五峰鄉18 鄰 312-3 號,1461,Eta,老牛露營區,100.0,新竹縣五峰鄉桃山村18鄰白蘭312-3號,72.22222222222221
887,Shelly,梅花梯田免裝備露營區,313新竹縣尖石鄉3鄰梅花79之3號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,0.0
888,Shelly,野薑花露營區,313新竹縣尖石鄉錦屏村那羅一部落,1538,Eta,順花露營區,88.88888888888889,桃園市復興區武道能敢道路9號,0.0
889,Shelly,比拉多露營區,311新竹縣五峰鄉25號,979,Shelly,拉嘎露營區,80.0,桃園市復興區霞雲里佳志14之1號,35.29411764705882
890,Shelly,水田谷露營地,313新竹縣尖石鄉水田第4鄰123之1號,261,Shelly,水田園農莊,57.14285714285714,207新北市萬里區,15.384615384615385
891,Shelly,尖石鄉 星光閃閃露營區,313新竹縣尖石鄉玉峰段682號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,16.666666666666664
892,Shelly,梅村露營區,313新竹縣尖石鄉185號,1470,Eta,梅村露營區,100.0,新竹縣尖石鄉185號,100.0
893,Shelly,飛鼠不渴山上學校露營農場,336桃園市復興區,31,Shelly,大衛營露營農場,72.72727272727273,542南投縣草屯鎮富德街66巷75號,14.28571428571429
894,Shelly,福田美地休閒農場-露營,336桃園市復興區庫志道路11鄰24號,513,Shelly,美淞露營地,57.14285714285714,608嘉義縣水上鄉,16.666666666666664
895,Shelly,沒搞頭露營區,33643桃園市復興區6鄰21號,199,Shelly,頭櫃山露營區,80.0,426台中市新社區永櫃22-1號,41.379310344827594
896,Shelly,美腿山親子露營區,336桃園市復興區11鄰75號,1266,Shelly,山水炎親子露營區,85.71428571428572,844高雄市六龜區尾庄路55-2號,29.629629629629626
897,Shelly,葛鹿營地－桃園 露營小木屋｜木屋住宿｜露營區預約｜親子露營｜雨棚營地｜露營地點 推薦,336桃園市復興區2鄰合流48之8號,603,Shelly,露樹露營區,60.0,262001宜蘭縣礁溪鄉白石腳路101號,19.047619047619047
898,Shelly,樂悠露營,33643桃園市復興區奎輝里2鄰下奎輝3-1號,140,Shelly,樂悠悠露營區,75.0,台中市和平區42415鄰73號東關路一段里冷巷,31.57894736842105
899,Shelly,溪口台露營渡假園區(部落體驗&旅居車),336桃園市復興區羅馬路二段268號,695,Shelly,樂園露營區,40.0,929屏東縣琉球鄉復興路32-15號,37.03703703703704
900,Shelly,森森親子露營區,335桃園市大溪區福山一路118-1號,806,Shelly,秘花園親子露營區,83.33333333333334,313新竹縣尖石鄉錦屏村12鄰那羅209號,19.047619047619047
901,Shelly,亞霧香草營區,336桃園市復興區,287,Shelly,卧虎營區,66.66666666666667,72045台南市官田區南119鄉道南120鄉道南119鄉道南120鄉道,22.22222222222222
902,Shelly,八度野溪露營區(免裝備露營車、豪華狩獵帳、自搭帳),336桃園市復興區羅馬路三段238號,603,Shelly,露樹露營區,60.0,262001宜蘭縣礁溪鄉白石腳路101號,19.047619047619047
903,Shelly,Kusu 庫司景觀露營區,336桃園市復興區336 TW 桃園市 復興區 復興區庫志道路35之30 24°49'11.0''N 121°24,1527,Eta,庫司景觀露營區,100.0,桃園市復興區,100.0
904,Shelly,叢林開始懶人露營區Glamping-桃園店,325桃園市龍潭區德湖街369號,1088,Shelly,叢林開始懶人露營區Glamping-苗栗店,92.3076923076923,362苗栗縣頭屋鄉仁隆87號,33.333333333333336
905,Shelly,溫度露營區,336桃園市復興區12號,945,Shelly,馬莎度露營區,88.88888888888889,336桃園市復興區,100.0
906,Shelly,壘薩露營區,33643桃園市復興區卡普,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,50.0
907,Shelly,桃園復興鄉露營地‧日青露營區,33644桃園市復興區8鄰26號,661,Shelly,桃花園,80.0,屏東縣瑪家鄉崑山巷16號,28.57142857142857
908,Shelly,比亞山露營區,336桃園市復興區,433,Shelly,羅山露營區,88.88888888888889,983花蓮縣富里鄉,19.999999999999996
909,Shelly,塔木休閒農場,336桃園市復興區10鄰29之5號,28,Shelly,春陽觀休閒農場,80.0,546南投縣仁愛鄉虎門巷135號,25.806451612903224
910,Shelly,可飛鹿露營區,336桃園市復興區羅馬公路2鄰12號52.3km處之3,992,Shelly,蒝區,66.66666666666667,32659桃園市楊梅區幼獅路一段439號東南側,39.02439024390244
911,Shelly,長興山水靜露營區,336桃園市復興區長興里17鄰54號,1456,Eta,靜觀露營區,88.88888888888889,新竹縣五峰鄉桃山村18鄰311-30號,25.806451612903224
912,Shelly,恩愛農場露營地,桃園市復興區華陵里巴崚143之1號,1122,Shelly,拍片場露營地,80.0,363苗栗縣公館鄉開礦2626 號,19.047619047619047
913,Shelly,好馨勤齊露營（區）,336桃園市復興區羅馬公路57K處號,1252,Shelly,貴梅露營區（A區）,71.42857142857143,849高雄市那瑪夏區23.250880120號,22.22222222222222
914,Shelly,布納星空露營區,桃園市復興區25之6號,1481,Eta,星空下露營區,90.9090909090909,新竹縣五峰鄉,0.0
915,Shelly,夢想家園露營區,336桃園市復興區華陵里9鄰85號,695,Shelly,樂園露營區,88.88888888888889,929屏東縣琉球鄉復興路32-15號,30.76923076923077
916,Shelly,利河伯休閒農園露營區,336桃園市復興區爺亨段,1528,Eta,利河伯休閒農園露營區,100.0,桃園市復興區三光里爺亨段410地號,75.0
917,Shelly,熊老大露營區,336桃園市復興區,145,Shelly,綠大地露營區,80.0,42646台中市新社區上坪4-6號,33.333333333333336
918,Shelly,露薩 Lu Sa 露營區,336桃園市復興區號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,28.57142857142857
919,Shelly,泰雅秘境露營區,336桃園市復興區2號,1128,Shelly,秘境露營區,100.0,353苗栗縣南庄鄉,36.36363636363637
920,Shelly,蜻蜓露營區-嘎色鬧,336桃園市復興區奎輝里7鄰嘎色鬧2號,1537,Eta,蜻蜓露營區-嘎色鬧,100.0,桃園市復興區奎輝里嘎色鬧7鄰2號,87.5
921,Shelly,山雲海露營農場,336桃園市復興區中心路156號,16,Shelly,南投北山露營農場,83.33333333333334,544南投縣國姓鄉長石巷42-5號,22.22222222222222
922,Shelly,庫巴露營區,336桃園市復興區庫志道路31-3號,665,Shelly,巴里露營區,88.88888888888889,943012屏東縣獅子鄉村竹坑巷2之9號,17.391304347826086
923,Shelly,比固花園,336桃園市復興區,1516,Eta,比固花園,100.0,桃園市復興區高義村,80.0
924,Shelly,伊萬農場露營區,336桃園市復興區高義里雪霧鬧,33,Shelly,高峰農場露營區,83.33333333333334,544南投縣國姓鄉長石巷42-9號,0.0
925,Shelly,達彥休閒露營區,336桃園市復興區庫志道路32號,61,Shelly,仙聞休閒露營區,83.33333333333334,555南投縣魚池鄉華龍巷73號,22.22222222222222
926,Shelly,達拉蓋風景露營區(狩獵帳),336桃園市復興區,1106,Shelly,風露營,66.66666666666667,365苗栗縣泰安鄉馬那邦64號,36.36363636363637
927,Shelly,拉拉山長榮果園露營區,336桃園市復興區中心路138-2號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,22.22222222222222
928,Shelly,雲霧農場,336桃園市復興區色霧鬧10-21號,921,Shelly,山雲海露營農場,66.66666666666667,336桃園市復興區中心路156號,72.0
929,Shelly,馬灣露營區,336桃園市復興區霞雲里,333,Shelly,白石馬露營區,88.88888888888889,606011嘉義縣中埔鄉灣潭子段13-24地號金記宅,15.384615384615385
930,Shelly,奎輝營地,336桃園市復興區奎輝里5鄰12號,8,Shelly,緣溪行森林營地,66.66666666666667,545南投縣埔里鎮乾溪景觀橋545號,21.42857142857143
931,Shelly,清龍谷渡假中心,33643桃園市復興區流霞路50號,963,Shelly,清清露營區,33.333333333333336,336桃園市復興區207-4、,69.23076923076923
932,Shelly,翠墨莊園,336桃園市復興區,88,Shelly,遇見東平莊園,66.66666666666667,545南投縣埔里鎮覆金路21之1號,0.0
933,Shelly,石秀灣五葉松露營區,336桃園市復興區羅馬路五段330號,593,Shelly,五葉松林休閒露營區,80.0,267宜蘭縣大同鄉泰雅路二段33巷31之1號,34.48275862068966
934,Shelly,爺亨溫泉夢幻莊園露營區,336桃園市復興區爺亨道路24號,988,Shelly,爺亨溫泉露營區,72.72727272727273,336桃園市復興區爺亨道路24號,100.0
935,Shelly,歐陽莊園,336桃園市復興區高義蘭道路65之7號,1534,Eta,歐陽莊園,100.0,桃園市復興區高義蘭道路65之7號,100.0
936,Shelly,上杉露營區,336桃園市復興區6鄰28之6,146,Shelly,森杉露營區,88.88888888888889,424台中市和平區東崎路一段桃山巷32號,22.22222222222222
937,Shelly,哇吶訕露營區,336桃園市復興區14之18號,1546,Eta,哇吶訕露營區,100.0,桃園市復興區三光里武道能敢4鄰14之18號,57.14285714285714
938,Shelly,培雅境休閒露營區,336桃園市復興區羅馬公路,1535,Eta,培雅境休閒露營區,100.0,桃園市復興區羅浮里羅馬路一段301之6號,72.0
939,Shelly,拉拉山樂野露營區,336桃園市復興區華陵村11鄰180-11號,204,Shelly,原野露營區,88.88888888888889,424台中市和平區東關路三段2號,16.000000000000004
940,Shelly,谷力農場(狩獵帳),336桃園市復興區義盛村10鄰義興29號,456,Shelly,晨光露營區(狩獵帳),71.42857142857143,60594嘉義縣阿里山鄉2鄰86號,33.333333333333336
941,Shelly,拉拉山木村的家露營區,336桃園市復興區中心路156-2號,299,Shelly,露舍營家露營區,72.72727272727273,845高雄市內門區,22.22222222222222
942,Shelly,拉拉山塔曼之光露營區,336桃園市復興區中心路315號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,22.22222222222222
943,Shelly,綠果子休憩站,335桃園市大溪區美山路一段號166巷65號,312,Shelly,綠野果園,66.66666666666667,731台南市後壁區,33.333333333333336
944,Shelly,桃園•復興露營區／鑫彩霞谷fun露營,336桃園市復興區,661,Shelly,桃花園,80.0,屏東縣瑪家鄉崑山巷16號,18.181818181818176
945,Shelly,馬莎度露營區,336桃園市復興區,905,Shelly,溫度露營區,88.88888888888889,336桃園市復興區12號,100.0
946,Shelly,山大王休閒農莊,336桃園市復興區成福路,993,Shelly,山大王露營區,66.66666666666667,336桃園市復興區成福路,100.0
947,Shelly,木河谷營地,336桃園市復興區,1531,Eta,木河谷,100.0,桃園市復興區,100.0
948,Shelly,拉拉山觀星營地,33644桃園市復興區14鄰143-7號,29,Shelly,龍泉營地,66.66666666666667,54550南投縣埔里鎮武界路28之10號,21.42857142857143
949,Shelly,和平橋露營區,336桃園市復興區上宇內道路,1524,Eta,和平橋露營區,100.0,桃園市復興區,100.0
950,Shelly,一號地露營區,336桃園市復興區,90,Shelly,迦南之地露營區,80.0,546南投縣仁愛鄉投71鄉道34號,16.666666666666664
951,Shelly,古渡園地,33644桃園市復興區中心路86巷11號,1521,Eta,古渡園地,100.0,桃園市復興區華陵里中心路86巷11號,90.9090909090909
952,Shelly,雲河露營農場,336桃園市復興區中心路,921,Shelly,山雲海露營農場,83.33333333333334,336桃園市復興區中心路156號,100.0
953,Shelly,桃園復興鄉桃子菇菇休閒農莊,336桃園市復興區中心路148號,1545,Eta,桃子菇菇休閒農莊,100.0,桃園市復興區中心路華陵里148號,89.65517241379311
954,Shelly,桃園市龍潭區石門國民小學第二校區,325桃園市龍潭區民治路100號,661,Shelly,桃花園,80.0,屏東縣瑪家鄉崑山巷16號,25.0
955,Shelly,Hola吼辣露營農場,336桃園市復興區16號,31,Shelly,大衛營露營農場,72.72727272727273,542南投縣草屯鎮富德街66巷75號,33.333333333333336
956,Shelly,摩亞露營區,336桃園市復興區高義村雪霧鬧7鄰10-8號,539,Shelly,亞亞竹露營區,80.0,605嘉義縣阿里山鄉,19.999999999999996
957,Shelly,遠見之星露營區,336桃園市復興區中心路86 巷28 號,837,Shelly,星院露營區,88.88888888888889,新竹縣北埔鄉314 鄉下 10 鄰,17.391304347826086
958,Shelly,融奎霖休閒露營區,336桃園市復興區13號,61,Shelly,仙聞休閒露營區,83.33333333333334,555南投縣魚池鄉華龍巷73號,28.57142857142857
959,Shelly,Colin 亞力山大露營區,65-9 號 高義蘭道路復興區桃園市336,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,23.529411764705888
960,Shelly,比該溪生態露營區,336桃園市復興區9鄰89-1號,1182,Shelly,逸境生態露營區,83.33333333333334,64343雲林縣林內鄉自強路1巷23之8號,30.000000000000004
961,Shelly,蝶木窩露營休閒坊,336桃園市復興區羅浮里4鄰羅浮92號,909,Shelly,塔木休閒農場,50.0,336桃園市復興區10鄰29之5號,69.23076923076923
962,Shelly,Insuna‘尹宿納露營區,336桃園市復興區,1550,Eta,尹宿納,100.0,桃園市復興區,100.0
963,Shelly,清清露營區,336桃園市復興區207-4、,1536,Eta,清清露營區,100.0,桃園市復興區華陵里8鄰40號,56.00000000000001
964,Shelly,拉拉山芘雅尚露營區,336桃園市復興區141-9號,299,Shelly,露舍營家露營區,60.0,845高雄市內門區,22.22222222222222
965,Shelly,綠境農場,335桃園市大溪區中華路369巷33號,0,Shelly,樂活森林農場,66.66666666666667,545南投縣埔里鎮桃米路55-1號,23.529411764705888
